Café_name,Café_city,Venue_name,Venue_cat,Venue_catID
Kawadziescia,Warsaw,XConcept,Office,4bf58dd8d48988d124941735
Kawadziescia,Warsaw,parking Na Którym Można Uczyć Się Jeździć,Parking,4c38df4de52ce0d596b336e1
Kawadziescia,Warsaw,kuchnia Natki,Vietnamese Restaurant,4bf58dd8d48988d14a941735
Kawadziescia,Warsaw,Orsay,Women's Store,4bf58dd8d48988d108951735
Kawadziescia,Warsaw,Stradivarius,Women's Store,4bf58dd8d48988d108951735
Kawadziescia,Warsaw,Salad Story,Salad Place,4bf58dd8d48988d1bd941735
Kawadziescia,Warsaw,Studnia Oligoceńska,Well,4fbc1be21983fc883593e321
Kawadziescia,Warsaw,Stacja BP,Gas Station,4bf58dd8d48988d113951735
Kawadziescia,Warsaw,Świat Zdrowia,Pharmacy,4bf58dd8d48988d10f951735
Kawadziescia,Warsaw,LABOL Specjalistyczne Laboratorium Analityczne,Medical Center,4bf58dd8d48988d104941735
Kawadziescia,Warsaw,Tory przy Wola Parku,Field,4bf58dd8d48988d15f941735
Kawadziescia,Warsaw,Pizzeria Na Mrocznej,Pizza Place,4bf58dd8d48988d1ca941735
Kawadziescia,Warsaw,FRANK Psia Piękność,Pet Service,5032897c91d4c4b30a586d69
Kawadziescia,Warsaw,Lecznica Weterynaryjna Na Górce,Medical Center,4bf58dd8d48988d104941735
Kawadziescia,Warsaw,gumocar,Gas Station,4bf58dd8d48988d113951735
Kawadziescia,Warsaw,Il Canneto,Pizza Place,4bf58dd8d48988d1ca941735
Kawadziescia,Warsaw,Tk Maxx,Outlet Store,52f2ab2ebcbc57f1066b8b35
Kawadziescia,Warsaw,Fuddruckers,New American Restaurant,4bf58dd8d48988d157941735
Kawadziescia,Warsaw,Zen Thai,Asian Restaurant,4bf58dd8d48988d142941735
Kawadziescia,Warsaw,Klinika Endokrynologii,Doctor's Office,4bf58dd8d48988d177941735
Kawadziescia,Warsaw,Mateusz Grzesiak | Create Yourself,Spa,4bf58dd8d48988d1ed941735
Kawadziescia,Warsaw,Yakuzastore,Clothing Store,4bf58dd8d48988d103951735
Kawadziescia,Warsaw,Promod,Women's Store,4bf58dd8d48988d108951735
Kawadziescia,Warsaw,Tricomp,Office,4bf58dd8d48988d124941735
Kawadziescia,Warsaw,Pekao S.A XIII Oddział w Warszawie,Bank,4bf58dd8d48988d10a951735
Kawadziescia,Warsaw,BeerPark,Brewery,50327c8591d4c4b30a586d5d
Kawadziescia,Warsaw,mleczarnia jerozolimska,Bistro,52e81612bcbc57f1066b79f1
Kawadziescia,Warsaw,3 Pomidory I Mozarella,Modern European Restaurant,52e81612bcbc57f1066b79f9
Kawadziescia,Warsaw,Sklep Dyzio,Grocery Store,4bf58dd8d48988d118951735
Kawadziescia,Warsaw,biurko patryka,Funeral Home,4f4534884b9074f6e4fb0174
Kawadziescia,Warsaw,Ośrodek Dla Trudnej Młodzieży,Other Nightlife,4bf58dd8d48988d11a941735
Kawadziescia,Warsaw,Douglas,Cosmetics Shop,4bf58dd8d48988d10c951735
Kawadziescia,Warsaw,Dynamic Club,Lounge,4bf58dd8d48988d121941735
Kawadziescia,Warsaw,ZenThai,Asian Restaurant,4bf58dd8d48988d142941735
Kawadziescia,Warsaw,Silver Dragon,Asian Restaurant,4bf58dd8d48988d142941735
Paradox Cafe,Warsaw,Skwer Więźniów Politycznych Stalinizmu,Park,4bf58dd8d48988d163941735
Paradox Cafe,Warsaw,Muranów 03,Bus Stop,52f2ab2ebcbc57f1066b8b4f
Paradox Cafe,Warsaw,Carrefour Express,Grocery Store,4bf58dd8d48988d118951735
Paradox Cafe,Warsaw,Biblioteka Dla Dzieci I Młodzieży Nr 10,Library,4bf58dd8d48988d12f941735
Paradox Cafe,Warsaw,Muranów 04,Bus Stop,52f2ab2ebcbc57f1066b8b4f
Paradox Cafe,Warsaw,Wałowa 5,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Paradox Cafe,Warsaw,Skwer Marka Edelmana,Pedestrian Plaza,52e81612bcbc57f1066b7a25
Paradox Cafe,Warsaw,Skwer Tekli Bądarzewskiej,Park,4bf58dd8d48988d163941735
Paradox Cafe,Warsaw,u fryzjerów,Salon / Barbershop,4bf58dd8d48988d110951735
Paradox Cafe,Warsaw,Pomnik Bohaterów Getta,Monument / Landmark,4bf58dd8d48988d12d941735
Paradox Cafe,Warsaw,Estetican,Spa,4bf58dd8d48988d1ed941735
Paradox Cafe,Warsaw,Ferajna,Salon / Barbershop,4bf58dd8d48988d110951735
Paradox Cafe,Warsaw,Kur&wino,Restaurant,4bf58dd8d48988d1c4941735
Paradox Cafe,Warsaw,Fotoforma,Camera Store,4eb1bdf03b7b55596b4a7491
Paradox Cafe,Warsaw,Krawiec. Bespoke Tailoring Sebastian Żukowski,Design Studio,4bf58dd8d48988d1f4941735
Paradox Cafe,Warsaw,Szkoła Muzyczna I stopnia nr 1 im. O. Kolberga,School,4bf58dd8d48988d13b941735
Paradox Cafe,Warsaw,Partner Plus,Paper / Office Supplies Store,4bf58dd8d48988d121951735
Paradox Cafe,Warsaw,Pomnik Żołnierza 1 Armii Wojska Polskiego,Monument / Landmark,4bf58dd8d48988d12d941735
Paradox Cafe,Warsaw,"Warszawa,Польша",Travel Lounge,4f04b25d2fb6e1c99f3db0c0
Paradox Cafe,Warsaw,Integracja,Professional & Other Places,4d4b7105d754a06375d81259
Paradox Cafe,Warsaw,Alkohole Murano 24h,Other Nightlife,4bf58dd8d48988d11a941735
Paradox Cafe,Warsaw,Plac Zabaw W Ogrodzie Krasińskich,Playground,4bf58dd8d48988d1e7941735
Paradox Cafe,Warsaw,Sklep Agd,Miscellaneous Shop,4bf58dd8d48988d1ff941735
Paradox Cafe,Warsaw,Przystanek Muranów 06,Light Rail Station,4bf58dd8d48988d1fc931735
Paradox Cafe,Warsaw,varsovia,General Travel,4bf58dd8d48988d1f6931735
Paradox Cafe,Warsaw,Muranów 05,Tram Station,52f2ab2ebcbc57f1066b8b51
Paradox Cafe,Warsaw,Żabka,Convenience Store,4d954b0ea243a5684a65b473
Paradox Cafe,Warsaw,Przystanek Muranów,Tram Station,52f2ab2ebcbc57f1066b8b51
Paradox Cafe,Warsaw,Obwodowa Komisja Wyborcza nr 5,Voting Booth,4cae28ecbf23941eb1190695
Paradox Cafe,Warsaw,piekarnia spc,Bakery,4bf58dd8d48988d16a941735
Paradox Cafe,Warsaw,Robusta Coffee,Café,4bf58dd8d48988d16d941735
Paradox Cafe,Warsaw,galeria jednostka,Art Gallery,4bf58dd8d48988d1e2931735
Paradox Cafe,Warsaw,Fat White,Café,4bf58dd8d48988d16d941735
Paradox Cafe,Warsaw,Kooperatywa Spożywcza Dobrze,Organic Grocery,52f2ab2ebcbc57f1066b8b45
Paradox Cafe,Warsaw,"Warszawa, Варшава",Travel Lounge,4f04b25d2fb6e1c99f3db0c0
Paradox Cafe,Warsaw,Nalewki-Muzeum 02,Bus Station,4bf58dd8d48988d1fe931735
Paradox Cafe,Warsaw,Stacja Muranów,Art Gallery,4bf58dd8d48988d1e2931735
Paradox Cafe,Warsaw,SPC Sklep Firmowy,Bakery,4bf58dd8d48988d16a941735
Paradox Cafe,Warsaw,Przychodnia Specjalistyczna Dla Pracowników Wojska SPOZ,Doctor's Office,4bf58dd8d48988d177941735
Paradox Cafe,Warsaw,Biblioteka Publiczna nr.74,College Library,4bf58dd8d48988d1a7941735
Paradox Cafe,Warsaw,Linia 227,Bus Line,4bf58dd8d48988d12b951735
Paradox Cafe,Warsaw,Panorama Anielewicza,Other Great Outdoors,4bf58dd8d48988d162941735
Paradox Cafe,Warsaw,Haircut Express,Salon / Barbershop,4bf58dd8d48988d110951735
Paradox Cafe,Warsaw,BP Заправка,Gas Station,4bf58dd8d48988d113951735
Paradox Cafe,Warsaw,Craft Beer Muranów - Piwny Świat,Beer Bar,56aa371ce4b08b9a8d57356c
Paradox Cafe,Warsaw,Andersa 21,Assisted Living,5032891291d4c4b30a586d68
Paradox Cafe,Warsaw,Mięsny Anielewicza,Butcher,4bf58dd8d48988d11d951735
Paradox Cafe,Warsaw,Dom Studencki Nr 4,College Residence Hall,4bf58dd8d48988d1a3941735
Paradox Cafe,Warsaw,krystal naświetlarnia,Coworking Space,4bf58dd8d48988d174941735
Paradox Cafe,Warsaw,W. Zaleski,Jewelry Store,4bf58dd8d48988d111951735
Paradox Cafe,Warsaw,Sigma Comfort,Bike Shop,4bf58dd8d48988d115951735
Paradox Cafe,Warsaw,Mur Getta / Ghetto Wall,Historic Site,4deefb944765f83613cdba6e
Paradox Cafe,Warsaw,Warszawa,Platform,4f4531504b9074f6e4fb0102
Paradox Cafe,Warsaw,Veturilo 9445,Bike Rental / Bike Share,4e4c9077bd41f78e849722f9
Paradox Cafe,Warsaw,AleDobrePiwo,Beer Store,5370f356bcbc57f1066c94c2
Paradox Cafe,Warsaw,Day Spa,Spa,4bf58dd8d48988d1ed941735
Paradox Cafe,Warsaw,Gabinet Masażu Leczniczego,Spa,4bf58dd8d48988d1ed941735
Paradox Cafe,Warsaw,Eurodental,Dentist's Office,4bf58dd8d48988d178941735
Paradox Cafe,Warsaw,alepiwo,Beer Store,5370f356bcbc57f1066c94c2
Paradox Cafe,Warsaw,WySPA,Nail Salon,4f04aa0c2fb6e1c99f3db0b8
Paradox Cafe,Warsaw,Skwer Anny W.,Pedestrian Plaza,52e81612bcbc57f1066b7a25
Paradox Cafe,Warsaw,Cachel,Tailor Shop,5032781d91d4c4b30a586d5b
Paradox Cafe,Warsaw,Salon Muzyczny Riff,Music Store,4bf58dd8d48988d1fe941735
Paradox Cafe,Warsaw,BIO Gardenia,Spa,4bf58dd8d48988d1ed941735
Paradox Cafe,Warsaw,Wydawnictwo Czarne,Conference Room,4bf58dd8d48988d127941735
Paradox Cafe,Warsaw,Fundacja Future Kids,General College & University,4bf58dd8d48988d1a8941735
Paradox Cafe,Warsaw,Krawiec,Tailor Shop,5032781d91d4c4b30a586d5b
Paradox Cafe,Warsaw,Krystel,Print Shop,52f2ab2ebcbc57f1066b8b28
Paradox Cafe,Warsaw,Dpd Pickup,Post Office,4bf58dd8d48988d172941735
Paradox Cafe,Warsaw,Estetic Studio Dłoni i Stóp,Nail Salon,4f04aa0c2fb6e1c99f3db0b8
Paradox Cafe,Warsaw,Centrum Kultury Jidysz Fundacji Shalom,General College & University,4bf58dd8d48988d1a8941735
Paradox Cafe,Warsaw,Nordea,Bank,4bf58dd8d48988d10a951735
Paradox Cafe,Warsaw,Małpka express,Convenience Store,4d954b0ea243a5684a65b473
Paradox Cafe,Warsaw,prywatna szkoła podstawowa nr 41 im. Jana Marka Jopka,Elementary School,4f4533804b9074f6e4fb0105
Paradox Cafe,Warsaw,Studio Masażu I Urody,Health & Beauty Service,54541900498ea6ccd0202697
Paradox Cafe,Warsaw,Dermatolog Wasyłyszyn,Doctor's Office,4bf58dd8d48988d177941735
Paradox Cafe,Warsaw,Studio,Music Store,4bf58dd8d48988d1fe941735
Paradox Cafe,Warsaw,Delikatesy Wierzejki,Butcher,4bf58dd8d48988d11d951735
Paradox Cafe,Warsaw,Pokoj Nauczycielski w Jopku,College Classroom,4bf58dd8d48988d1a0941735
Paradox Cafe,Warsaw,Nalewki 6,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Paradox Cafe,Warsaw,Luxury Escort Agency,Other Nightlife,4bf58dd8d48988d11a941735
Paradox Cafe,Warsaw,Lewiatan,Market,50be8ee891d4fa8dcc7199a7
Paradox Cafe,Warsaw,Enue,Office,4bf58dd8d48988d124941735
Paradox Cafe,Warsaw,Galeria Autonomia,Art Gallery,4bf58dd8d48988d1e2931735
Paradox Cafe,Warsaw,Fundacja Archeologia Fotografii,Art Gallery,4bf58dd8d48988d1e2931735
Paradox Cafe,Warsaw,Prywatne Gimnazjum Nr. 10 im. Jopka,Middle School,4f4533814b9074f6e4fb0106
Paradox Cafe,Warsaw,"""wieś""",Deli / Bodega,4bf58dd8d48988d146941735
Paradox Cafe,Warsaw,Skrobanie Toyki,Other Great Outdoors,4bf58dd8d48988d162941735
Paradox Cafe,Warsaw,Bank PKO BP,Bank,4bf58dd8d48988d10a951735
Paradox Cafe,Warsaw,Dreamliners Flight MJ420,Airport Gate,4bf58dd8d48988d1f0931735
Paradox Cafe,Warsaw,Wonderland,Arcade,4bf58dd8d48988d1e1931735
Paradox Cafe,Warsaw,ZABAWA by Magdalena Beyer,Art Gallery,4bf58dd8d48988d1e2931735
Paradox Cafe,Warsaw,La Grace,Salon / Barbershop,4bf58dd8d48988d110951735
Paradox Cafe,Warsaw,Starter,Art Gallery,4bf58dd8d48988d1e2931735
Paradox Cafe,Warsaw,Fundacja PSW Promocji Sztuki Współczesnej,Music Venue,4bf58dd8d48988d1e5931735
Paradox Cafe,Warsaw,Związek Pracodawców Warszawy i Mazowsza,Office,4bf58dd8d48988d124941735
AR-Bar,Wroclaw,Muzeum Pana Tadeusza,History Museum,4bf58dd8d48988d190941735
AR-Bar,Wroclaw,Rynek,Plaza,4bf58dd8d48988d164941735
AR-Bar,Wroclaw,Czarna magia,Coffee Shop,4bf58dd8d48988d1e0931735
AR-Bar,Wroclaw,Restauracja Dwór Polski,Restaurant,4bf58dd8d48988d1c4941735
AR-Bar,Wroclaw,Wieża Widokowa Bazyliki Mniejszej pw. Św. Elżbiety,Scenic Lookout,4bf58dd8d48988d165941735
AR-Bar,Wroclaw,Grand City Hotel Wroclaw,Hotel,4bf58dd8d48988d1fa931735
AR-Bar,Wroclaw,Karczma Piastów,Polish Restaurant,52e81612bcbc57f1066b7a04
AR-Bar,Wroclaw,Antidotum,Nightclub,4bf58dd8d48988d11f941735
AR-Bar,Wroclaw,Mango Mama,Indian Restaurant,4bf58dd8d48988d10f941735
AR-Bar,Wroclaw,Cukier Lukier,Cupcake Shop,4bf58dd8d48988d1bc941735
AR-Bar,Wroclaw,Breslavia,General Travel,4bf58dd8d48988d1f6931735
AR-Bar,Wroclaw,Czeski Film,Pub,4bf58dd8d48988d11b941735
AR-Bar,Wroclaw,Bank Pekao S.A.,Bank,4bf58dd8d48988d10a951735
AR-Bar,Wroclaw,Dominium,Pizza Place,4bf58dd8d48988d1ca941735
AR-Bar,Wroclaw,Winoteka,Wine Bar,4bf58dd8d48988d123941735
AR-Bar,Wroclaw,Restauracja Żak,Pizza Place,4bf58dd8d48988d1ca941735
AR-Bar,Wroclaw,Antidotum,Music Venue,4bf58dd8d48988d1e5931735
AR-Bar,Wroclaw,Umami,Asian Restaurant,4bf58dd8d48988d142941735
AR-Bar,Wroclaw,Coffee Planet,Café,4bf58dd8d48988d16d941735
AR-Bar,Wroclaw,Przedwojenna - Przekąski i Zakąski,Bar,4bf58dd8d48988d116941735
AR-Bar,Wroclaw,Pod Papugami,Modern European Restaurant,52e81612bcbc57f1066b79f9
AR-Bar,Wroclaw,Chleboteka,Bakery,4bf58dd8d48988d16a941735
AR-Bar,Wroclaw,Pijalnia Czekolady E. Wedel,Dessert Shop,4bf58dd8d48988d1d0941735
AR-Bar,Wroclaw,Psie Budy,Other Great Outdoors,4bf58dd8d48988d162941735
AR-Bar,Wroclaw,Kawiarnia Literatka,Cocktail Bar,4bf58dd8d48988d11e941735
AR-Bar,Wroclaw,"Fontanna ""Zdrój""",Fountain,56aa371be4b08b9a8d573547
AR-Bar,Wroclaw,Dwór Polski,Hotel,4bf58dd8d48988d1fa931735
AR-Bar,Wroclaw,żywiec Restaurant,Restaurant,4bf58dd8d48988d1c4941735
AR-Bar,Wroclaw,Krasnal Wroclovek,Sculpture Garden,4bf58dd8d48988d166941735
AR-Bar,Wroclaw,Breadway,Bakery,4bf58dd8d48988d16a941735
AR-Bar,Wroclaw,Bema Café,Café,4bf58dd8d48988d16d941735
AR-Bar,Wroclaw,Wrocławski rower miejski stacja 5922,Bike Rental / Bike Share,4e4c9077bd41f78e849722f9
AR-Bar,Wroclaw,Kościół Garnizonowy pw. św. Elżbiety,Church,4bf58dd8d48988d132941735
AR-Bar,Wroclaw,santander,Bank,4bf58dd8d48988d10a951735
AR-Bar,Wroclaw,Galeria Miejska,Art Gallery,4bf58dd8d48988d1e2931735
AR-Bar,Wroclaw,Centrum Informacji Turystycznej,Tourist Information Center,4f4530164b9074f6e4fb00ff
AR-Bar,Wroclaw,Kamieniczki Jaś i Małgosia,Historic Site,4deefb944765f83613cdba6e
AR-Bar,Wroclaw,Leoapart,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
AR-Bar,Wroclaw,Alliance Français,Language School,52e81612bcbc57f1066b7a48
AR-Bar,Wroclaw,Sofitel Wroclaw Old Town,Hotel,4bf58dd8d48988d1fa931735
AR-Bar,Wroclaw,Speakeasy księgarnio-kawiarnia kryminalna,Cocktail Bar,4bf58dd8d48988d11e941735
AR-Bar,Wroclaw,Młoda Polska,Bistro,52e81612bcbc57f1066b79f1
AR-Bar,Wroclaw,Spiż,Brewery,50327c8591d4c4b30a586d5d
AR-Bar,Wroclaw,Popiół I Diament,Coffee Shop,4bf58dd8d48988d1e0931735
AR-Bar,Wroclaw,P2 - Dinner & Bar,New American Restaurant,4bf58dd8d48988d157941735
AR-Bar,Wroclaw,Herbaciarnia K2,Tea Room,4bf58dd8d48988d1dc931735
AR-Bar,Wroclaw,Pepik,Czech Restaurant,52f2ae52bcbc57f1066b8b81
AR-Bar,Wroclaw,Małgosia,Pub,4bf58dd8d48988d11b941735
AR-Bar,Wroclaw,Karczma Lwowska,Eastern European Restaurant,4bf58dd8d48988d109941735
AR-Bar,Wroclaw,Kangaroo Office,Office,4bf58dd8d48988d124941735
AR-Bar,Wroclaw,Krasnal Śpioch,Sculpture Garden,4bf58dd8d48988d166941735
AR-Bar,Wroclaw,Op Enheim,Art Gallery,4bf58dd8d48988d1e2931735
AR-Bar,Wroclaw,Teatr Komedia,Theater,4bf58dd8d48988d137941735
AR-Bar,Wroclaw,Kancelaria Notarialna,Notary,5ae95d208a6f17002ce792b2
AR-Bar,Wroclaw,Kancelaria Grynhoff Woźny Wspolnicy,Office,4bf58dd8d48988d124941735
AR-Bar,Wroclaw,Ceramika Artysyczna Vena,Miscellaneous Shop,4bf58dd8d48988d1ff941735
AR-Bar,Wroclaw,Miodosytnia,Cocktail Bar,4bf58dd8d48988d11e941735
AR-Bar,Wroclaw,Kocia Kołyska,Pub,4bf58dd8d48988d11b941735
AR-Bar,Wroclaw,Lewitacja,Other Nightlife,4bf58dd8d48988d11a941735
AR-Bar,Wroclaw,Upominki,Souvenir Shop,52f2ab2ebcbc57f1066b8b1b
AR-Bar,Wroclaw,Municipal Stadium,Soccer Field,4cce455aebf7b749d5e191f5
AR-Bar,Wroclaw,Plac Gołębi,Historic Site,4deefb944765f83613cdba6e
AR-Bar,Wroclaw,Krasnal Bankuś,Other Great Outdoors,4bf58dd8d48988d162941735
AR-Bar,Wroclaw,Berlitz,Language School,52e81612bcbc57f1066b7a48
AR-Bar,Wroclaw,Riksza Wrocław - RikszoLand / Rickshaw Wroclove,Bike Rental / Bike Share,4e4c9077bd41f78e849722f9
AR-Bar,Wroclaw,Coders Lab,Event Space,4bf58dd8d48988d171941735
AR-Bar,Wroclaw,W. Kruk,Jewelry Store,4bf58dd8d48988d111951735
AR-Bar,Wroclaw,Novocaina,Mediterranean Restaurant,4bf58dd8d48988d1c0941735
AR-Bar,Wroclaw,Getin Noble Bank,Assisted Living,5032891291d4c4b30a586d68
AR-Bar,Wroclaw,Heca,Nightclub,4bf58dd8d48988d11f941735
AR-Bar,Wroclaw,Kos Tattoo,Tattoo Parlor,4bf58dd8d48988d1de931735
AR-Bar,Wroclaw,Eccelente Hair Design,Salon / Barbershop,4bf58dd8d48988d110951735
AR-Bar,Wroclaw,Klub 9 Brama,Nightclub,4bf58dd8d48988d11f941735
AR-Bar,Wroclaw,Fantastyczna Księgarnia,Bookstore,4bf58dd8d48988d114951735
AR-Bar,Wroclaw,Admi,Office,4bf58dd8d48988d124941735
AR-Bar,Wroclaw,Skład Tanich Książek,Bookstore,4bf58dd8d48988d114951735
AR-Bar,Wroclaw,Fresh Market,Convenience Store,4d954b0ea243a5684a65b473
AR-Bar,Wroclaw,Bank PKO,Bank,4bf58dd8d48988d10a951735
AR-Bar,Wroclaw,Gabinet masażu i terapii manualnej kręgosłupa,Spa,4bf58dd8d48988d1ed941735
AR-Bar,Wroclaw,Exit Room,Arcade,4bf58dd8d48988d1e1931735
AR-Bar,Wroclaw,Krasnale Pożarki,Other Great Outdoors,4bf58dd8d48988d162941735
AR-Bar,Wroclaw,Zakąski Przekąski Wrocław,Pub,4bf58dd8d48988d11b941735
AR-Bar,Wroclaw,Piwnice Pod Gryfami,Eastern European Restaurant,4bf58dd8d48988d109941735
AR-Bar,Wroclaw,Apartament Absynt,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
AR-Bar,Wroclaw,Europa na widelcu,Food Stand,56aa371be4b08b9a8d57350b
AR-Bar,Wroclaw,Biuro Promocji Miasta Wrocław,Building,4bf58dd8d48988d130941735
AR-Bar,Wroclaw,AVON,Cosmetics Shop,4bf58dd8d48988d10c951735
AR-Bar,Wroclaw,ProxiDock,Office,4bf58dd8d48988d124941735
AR-Bar,Wroclaw,10Clouds,Tech Startup,4bf58dd8d48988d125941735
AR-Bar,Wroclaw,Guzik,Arts & Crafts Store,4bf58dd8d48988d127951735
AR-Bar,Wroclaw,Passion Dawne Cocomo,Strip Club,4bf58dd8d48988d1d6941735
AR-Bar,Wroclaw,Kuchnia Literacka,Restaurant,4bf58dd8d48988d1c4941735
AR-Bar,Wroclaw,Rynek 4,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
AR-Bar,Wroclaw,Europa Forum,Non-Profit,50328a8e91d4c4b30a586d6c
AR-Bar,Wroclaw,🌺Sweet home🌺,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
AR-Bar,Wroclaw,PKB,Design Studio,4bf58dd8d48988d1f4941735
AR-Bar,Wroclaw,dance hostel,Hostel,4bf58dd8d48988d1ee931735
Hex,Wroclaw,Kot Cafe,Café,4bf58dd8d48988d16d941735
Hex,Wroclaw,Centrum Rozwoju Zawodowego Krzywy Komin,Non-Profit,50328a8e91d4c4b30a586d6c
Hex,Wroclaw,Żabka,Convenience Store,4d954b0ea243a5684a65b473
Hex,Wroclaw,Speed Queen Laundry Pro,Laundry Service,4bf58dd8d48988d1fc941735
Hex,Wroclaw,Macondo,Café,4bf58dd8d48988d16d941735
Hex,Wroclaw,Instytut Nauk Geologicznych,College Science Building,4bf58dd8d48988d19b941735
Hex,Wroclaw,Dousa,Miscellaneous Shop,4bf58dd8d48988d1ff941735
Hex,Wroclaw,Pomorska,Tram Station,52f2ab2ebcbc57f1066b8b51
Hex,Wroclaw,Skwer przy ulicy Pomorskiej-Kaszubskiej,Pedestrian Plaza,52e81612bcbc57f1066b7a25
Hex,Wroclaw,Circle K,Convenience Store,4d954b0ea243a5684a65b473
Hex,Wroclaw,Cindy Vintage Shop,Thrift / Vintage Store,4bf58dd8d48988d101951735
Hex,Wroclaw,ZENKA Cafe,Café,4bf58dd8d48988d16d941735
Hex,Wroclaw,Sport Profit,Bike Shop,4bf58dd8d48988d115951735
Hex,Wroclaw,Cafe Rozrusznik,Café,4bf58dd8d48988d16d941735
Hex,Wroclaw,Browar Sabotaż,Beer Bar,56aa371ce4b08b9a8d57356c
Hex,Wroclaw,Mamine Smaki,Restaurant,4bf58dd8d48988d1c4941735
Hex,Wroclaw,Biedronka,Supermarket,52f2ab2ebcbc57f1066b8b46
Hex,Wroclaw,Pizza Pany,Pizza Place,4bf58dd8d48988d1ca941735
Hex,Wroclaw,Drink Hala,Beer Store,5370f356bcbc57f1066c94c2
Hex,Wroclaw,cilantro,Bed & Breakfast,4bf58dd8d48988d1f8931735
Hex,Wroclaw,Instytut Biologii Środowiskowej,College Science Building,4bf58dd8d48988d19b941735
Hex,Wroclaw,La Maddalena,Mediterranean Restaurant,4bf58dd8d48988d1c0941735
Hex,Wroclaw,Powoli,Bistro,52e81612bcbc57f1066b79f1
Hex,Wroclaw,Wrocławski Golibroda,Salon / Barbershop,4bf58dd8d48988d110951735
Hex,Wroclaw,Dubois 41,Office,4bf58dd8d48988d124941735
Hex,Wroclaw,Boogie Apartments,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Hex,Wroclaw,3M GSC,Building,4bf58dd8d48988d130941735
Hex,Wroclaw,Bodyfit Fitness Klub,Gym / Fitness Center,4bf58dd8d48988d175941735
Hex,Wroclaw,Wydział Fizyki i Astronomii,College Science Building,4bf58dd8d48988d19b941735
Hex,Wroclaw,bazar miejski,Thrift / Vintage Store,4bf58dd8d48988d101951735
Hex,Wroclaw,Bulwar Fizyków,Other Great Outdoors,4bf58dd8d48988d162941735
Hex,Wroclaw,Chirurgia Plastyczna Knakiewicz,Doctor's Office,4bf58dd8d48988d177941735
Hex,Wroclaw,Apartamenty.wroc,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Hex,Wroclaw,Ogień,Pizza Place,4bf58dd8d48988d1ca941735
Hex,Wroclaw,Nailodrze,Nail Salon,4f04aa0c2fb6e1c99f3db0b8
Hex,Wroclaw,Dubois 3,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Hex,Wroclaw,Dubois Los Lokos,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Hex,Wroclaw,Dmowskiego,Tram Station,52f2ab2ebcbc57f1066b8b51
Hex,Wroclaw,Lody na Cybulskiego,Ice Cream Shop,4bf58dd8d48988d1c9941735
Hex,Wroclaw,Most Mieszczański,Bridge,4bf58dd8d48988d1df941735
Hex,Wroclaw,Pijna Sprawa,Beer Bar,56aa371ce4b08b9a8d57356c
Hex,Wroclaw,Tajfun,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735
Hex,Wroclaw,Campanile Wroclaw - Stare Miasto,Hotel,4bf58dd8d48988d1fa931735
Hex,Wroclaw,Mozaika Nadodrza,Street Art,52e81612bcbc57f1066b79ee
Hex,Wroclaw,Fitness Mieszczańska 11,Gym / Fitness Center,4bf58dd8d48988d175941735
Hex,Wroclaw,Vita-Dent,Dentist's Office,4bf58dd8d48988d178941735
Hex,Wroclaw,oda bistro,Bistro,52e81612bcbc57f1066b79f1
Hex,Wroclaw,Zdrowa Krowa,American Restaurant,4bf58dd8d48988d14e941735
Hex,Wroclaw,Komisariat Policji Ołbin,Police Station,4bf58dd8d48988d12e941735
Hex,Wroclaw,YuMe Sushi,Sushi Restaurant,4bf58dd8d48988d1d2941735
Hex,Wroclaw,Green Bus,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735
Hex,Wroclaw,Łaskotki,Dessert Shop,4bf58dd8d48988d1d0941735
Hex,Wroclaw,Pomorska 55,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Hex,Wroclaw,Foto w 10 minut,Photography Studio,554a5e17498efabeda6cc559
Hex,Wroclaw,Marche-Tratoria,Italian Restaurant,4bf58dd8d48988d110941735
Hex,Wroclaw,Targ Przy Ulicy Ptasiej,Farmers Market,4bf58dd8d48988d1fa941735
Hex,Wroclaw,Znasz Ich?,Bistro,52e81612bcbc57f1066b79f1
Hex,Wroclaw,Multi - Medyk,Doctor's Office,4bf58dd8d48988d177941735
Hex,Wroclaw,Most Pomorski Pd.,Bridge,4bf58dd8d48988d1df941735
Hex,Wroclaw,Dental Premium,Dentist's Office,4bf58dd8d48988d178941735
Hex,Wroclaw,empirekurkowa,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Hex,Wroclaw,Ślubna Fantazja,Bridal Shop,4bf58dd8d48988d11a951735
Hex,Wroclaw,Wroclov Hostel,Hostel,4bf58dd8d48988d1ee931735
Hex,Wroclaw,Pracownia nr 17,Clothing Store,4bf58dd8d48988d103951735
