,City_name,Venue_name,Venue_cat,Venue_catID
242,Aksaray,Üçler Süt,Factory,4eb1bea83b7b6f98df247e06
243,Aksaray,Saray Et Entegre Tesisi,Factory,4eb1bea83b7b6f98df247e06
244,Aksaray,Çift Kartal Office,Tech Startup,4bf58dd8d48988d125941735
245,Aksaray,Şelale Et Mangal,Steakhouse,4bf58dd8d48988d1cc941735
246,Aksaray,Topakkaya Meydan,Plaza,4bf58dd8d48988d164941735
247,Aksaray,Akça Tesisleri,Rest Area,4d954b16a243a5684b65b473
248,Aksaray,Gazikent Dinlenme Tesisleri,Turkish Restaurant,4f04af1f2fb6e1c99f3db0bb
249,Aksaray,Gülüm Pişmaniye,Dessert Shop,4bf58dd8d48988d1d0941735
250,Aksaray,Osmanlı Ekmek Fab.,Bakery,4bf58dd8d48988d16a941735
251,Aksaray,Pınarbaşı Dinlenme tesisleri,Recreation Center,52e81612bcbc57f1066b7a26
252,Aksaray,Güvenal Gaz,Gas Station,4bf58dd8d48988d113951735
253,Aksaray,TOPAKKAYA ARENA,General Entertainment,4bf58dd8d48988d1f1931735
254,Aksaray,Gözde Cafe,Pool Hall,4bf58dd8d48988d1e3931735
255,Aksaray,E 90 Sapmaz Camşi,Non-Profit,50328a8e91d4c4b30a586d6c
256,Aksaray,Altınkaynak Petrol 1,Gas Station,4bf58dd8d48988d113951735
257,Aksaray,Aslan Gida Fab.,Factory,4eb1bea83b7b6f98df247e06
258,Aksaray,hazarcan et ve et ürünleri,Factory,4eb1bea83b7b6f98df247e06
259,Aksaray,topaktas insaat santiyesi,Coworking Space,4bf58dd8d48988d174941735
260,Aksaray,Cift kartal  atölye,Factory,4eb1bea83b7b6f98df247e06
261,Aksaray,68 KL 975,General Travel,4bf58dd8d48988d1f6931735
262,Aksaray,YILDIRIM BESİ ÇİFTLİĞİ,Building,4bf58dd8d48988d130941735
263,Aksaray,Koçaşlar Entegre Et Tesisleri,Factory,4eb1bea83b7b6f98df247e06
264,Aksaray,Aratol Park,Nightclub,4bf58dd8d48988d11f941735
265,Aksaray,chp eskil ilçe başkanlığı,Building,4bf58dd8d48988d130941735
266,Aksaray,Aga'nın Çiftliği,Non-Profit,50328a8e91d4c4b30a586d6c
267,Aksaray,Buğdaycılar Winsa - kapıBU,Factory,4eb1bea83b7b6f98df247e06
268,Aksaray,hazarcan et ve et ürünleri,Factory,4eb1bea83b7b6f98df247e06
269,Aksaray,çift kartal,Factory,4eb1bea83b7b6f98df247e06
270,Aksaray,Topakkaya Atıksu Arıtma Tesisi,Factory,4eb1bea83b7b6f98df247e06
271,Aksaray,Numanoğlu Altyapı İnş Mamasın Sulaması Şantiyesi,Coworking Space,4bf58dd8d48988d174941735
272,Aksaray,Kasap Ahmet Çiftliği,Animal Shelter,4e52d2d203646f7c19daa8ae
273,Aksaray,Ayçiçek Tarlası,Garden,4bf58dd8d48988d15a941735
274,Aksaray,Özkan,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
275,Aksaray,Topakkaya Bölge Trafik Şube Müdürlüğü,Police Station,4bf58dd8d48988d12e941735
276,Aksaray,Niğde Eskişehir Yolu,Bus Line,4bf58dd8d48988d12b951735
277,Alcalá De Henares,Ayuntamiento de Alcalá de Henares,City Hall,4bf58dd8d48988d129941735
278,Alcalá De Henares,El Reloj,Bar,4bf58dd8d48988d116941735
279,Alcalá De Henares,Plaza Cervantes,Plaza,4bf58dd8d48988d164941735
280,Alcalá De Henares,Mercado Cervantino,Historic Site,4deefb944765f83613cdba6e
281,Alcalá De Henares,Pizzeria Bella Napoli,Pizza Place,4bf58dd8d48988d1ca941735
282,Alcalá De Henares,Mercado Abastos Alcala Henares,Farmers Market,4bf58dd8d48988d1fa941735
283,Alcalá De Henares,Centro de Interpretación Los Universos de Cervantes,Museum,4bf58dd8d48988d181941735
284,Alcalá De Henares,Torre de Santa María,Historic Site,4deefb944765f83613cdba6e
285,Alcalá De Henares,Ciudad de Alcala Hotel Alcala de Henares,Hotel,4bf58dd8d48988d1fa931735
286,Alcalá De Henares,la rollerie,Coffee Shop,4bf58dd8d48988d1e0931735
287,Alcalá De Henares,Taberna 7,Bar,4bf58dd8d48988d116941735
288,Alcalá De Henares,Rayuela,Mediterranean Restaurant,4bf58dd8d48988d1c0941735
289,Alcalá De Henares,Ramen San,Ramen Restaurant,55a59bace4b013909087cb24
290,Alcalá De Henares,McDonald's,Fast Food Restaurant,4bf58dd8d48988d16e941735
291,Alcalá De Henares,Colegio de Málaga. Fac. Filosofía y Letras,College History Building,4bf58dd8d48988d19d941735
292,Alcalá De Henares,Convento De La Concepción Franciscana De Santa Úrsula,Shrine,4eb1d80a4b900d56c88a45ff
293,Alcalá De Henares,Pasteleria Salinas,Cupcake Shop,4bf58dd8d48988d1bc941735
294,Alcalá De Henares,La Española,Tapas Restaurant,4bf58dd8d48988d1db931735
295,Alcalá De Henares,La Fromagerie,Swiss Restaurant,4bf58dd8d48988d158941735
296,Alcalá De Henares,Librería Diógenes,Bookstore,4bf58dd8d48988d114951735
297,Alcalá De Henares,Monumento De Cervantes,Monument / Landmark,4bf58dd8d48988d12d941735
298,Alcalá De Henares,El Ambigú,Mediterranean Restaurant,4bf58dd8d48988d1c0941735
299,Alcalá De Henares,Escuela Técnica Superior de Arquitectura y Geodesia - UAH,University,4bf58dd8d48988d1ae941735
300,Alcalá De Henares,La Oveja Negra,Bar,4bf58dd8d48988d116941735
301,Alcalá De Henares,Fomento Profesional,Student Center,4bf58dd8d48988d1ab941735
302,Alcalá De Henares,CIFF,Student Center,4bf58dd8d48988d1ab941735
303,Alcalá De Henares,Noah Vinoteca Restaurante Gin-Club,Restaurant,4bf58dd8d48988d1c4941735
304,Alcalá De Henares,Parking El Mercado,Gas Station,4bf58dd8d48988d113951735
305,Alcalá De Henares,Capilla Universitaria de San Ildefonso,Church,4bf58dd8d48988d132941735
306,Alcalá De Henares,Cafetería Body,Café,4bf58dd8d48988d16d941735
307,Alcalá De Henares,Miss Sushi,Restaurant,4bf58dd8d48988d1c4941735
308,Alcalá De Henares,Plaza del Mercado,Plaza,4bf58dd8d48988d164941735
309,Alcalá De Henares,Hotel Husa El Bedel,Hotel,4bf58dd8d48988d1fa931735
310,Alcalá De Henares,Las Cuadras De Rocinante,Spanish Restaurant,4bf58dd8d48988d150941735
311,Alcalá De Henares,La Terraza del Mercado,Beer Garden,4bf58dd8d48988d117941735
312,Alcalá De Henares,Hanoi House,Nightclub,4bf58dd8d48988d11f941735
313,Alcalá De Henares,Oficina de Turismo Alcalá de Henares,Office,4bf58dd8d48988d124941735
314,Alcalá De Henares,Taberna Elena,Wine Bar,4bf58dd8d48988d123941735
315,Alcalá De Henares,Restaurante El Casino,Restaurant,4bf58dd8d48988d1c4941735
316,Alicante,Parque Monte El Tossal,Park,4bf58dd8d48988d163941735
317,Alicante,Cervecería Monte Tossal,Tapas Restaurant,4bf58dd8d48988d1db931735
318,Alicante,Castillo San Fernando,Other Great Outdoors,4bf58dd8d48988d162941735
319,Alicante,Skate Park Parque El Tossal,Skate Park,4bf58dd8d48988d167941735
320,Alicante,Skate Park,Park,4bf58dd8d48988d163941735
321,Alicante,CdT Alicante,Student Center,4bf58dd8d48988d1ab941735
322,Alicante,Monte Tossal Ronda Sur,Park,4bf58dd8d48988d163941735
323,Alicante,Paco Martinez,Accessories Store,4bf58dd8d48988d102951735
324,Alicante,Pista Skate. Jijona,Theme Park,4bf58dd8d48988d182941735
325,Alicante,Polideportivo Monte Tossal,Soccer Field,4cce455aebf7b749d5e191f5
326,Alicante,Iglesia De Cristo IEE,Church,4bf58dd8d48988d132941735
327,Alicante,Clínica Podológica Rojas,Medical Center,4bf58dd8d48988d104941735
328,Alicante,El Impulso Heroico y la Dimensión Insondable,Bar,4bf58dd8d48988d116941735
329,Alicante,Versatil,Cosmetics Shop,4bf58dd8d48988d10c951735
330,Alicante,El Bodegon De Riqui,Diner,4bf58dd8d48988d147941735
331,Alicante,Escuela Infantil La Mar Salada,Miscellaneous Shop,4bf58dd8d48988d1ff941735
332,Alicante,Avenida alcoy,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
333,Alicante,conservatorio professionnal de musica de alicante,Music School,4f04b10d2fb6e1c99f3db0be
334,Alicante,Peña Barcelonista Alacant Culé,Non-Profit,50328a8e91d4c4b30a586d6c
335,Alicante,ADDA - Auditorio Provincial de Alicante,Performing Arts Venue,4bf58dd8d48988d1f2931735
336,Alicante,Segurfincas,Office,4bf58dd8d48988d124941735
337,Alicante,Conservatorio Superior de Música Oscar Esplá,Music Venue,4bf58dd8d48988d1e5931735
338,Alicante,Hoguera Santa Isabel,General Entertainment,4bf58dd8d48988d1f1931735
339,Alicante,El Chuzo,Bar,4bf58dd8d48988d116941735
340,Alicante,Cerveceria Templarios,Restaurant,4bf58dd8d48988d1c4941735
341,Alicante,Plaza de Les Oliveretes,Outdoors & Recreation,4d4b7105d754a06377d81259
342,Alicante,Dragon escamado,Breakfast Spot,4bf58dd8d48988d143941735
343,Alicante,CEIP Campoamor,Elementary School,4f4533804b9074f6e4fb0105
344,Alicante,Cafeteria Chocolat,Breakfast Spot,4bf58dd8d48988d143941735
345,Alicante,Parroquia San Antonio Franciscanos,Church,4bf58dd8d48988d132941735
346,Alicante,Centro Vacunacion Internacional,General Travel,4bf58dd8d48988d1f6931735
347,Alicante,Tatiana Y Oscar,Vacation Rental,56aa371be4b08b9a8d5734e1
348,Alicante,Netfiber,Coworking Space,4bf58dd8d48988d174941735
349,Alicante,Pabellón Pitiu Rochel,Basketball Stadium,4bf58dd8d48988d18b941735
350,Alicante,Pizzeria España Doner Kebab,Eastern European Restaurant,4bf58dd8d48988d109941735
351,Alicante,Cabaña Grill,BBQ Joint,4bf58dd8d48988d1df931735
352,Almería,Plaza de San Sebastián,Plaza,4bf58dd8d48988d164941735
353,Almería,Tous Jewelry (TOUS ALMERIA),Jewelry Store,4bf58dd8d48988d111951735
354,Almería,Puerta Purchena,Plaza,4bf58dd8d48988d164941735
355,Almería,Bodega Aranda,Deli / Bodega,4bf58dd8d48988d146941735
356,Almería,Iglesia De San Sebastian,Historic Site,4deefb944765f83613cdba6e
357,Almería,Edificio de las Mariposas,Building,4bf58dd8d48988d130941735
358,Almería,Pull & Bear,Clothing Store,4bf58dd8d48988d103951735
359,Almería,La Dulce Alianza,Cupcake Shop,4bf58dd8d48988d1bc941735
360,Almería,CASA,Furniture / Home Store,4bf58dd8d48988d1f8941735
361,Almería,Café bar Barea,Café,4bf58dd8d48988d16d941735
362,Almería,Discolibro,Record Shop,4bf58dd8d48988d10d951735
363,Almería,Diputación,Building,4bf58dd8d48988d130941735
364,Almería,Rio Preto radio,Record Shop,4bf58dd8d48988d10d951735
365,Almería,Bonillo,Spanish Restaurant,4bf58dd8d48988d150941735
366,Almería,Habibi,Coffee Shop,4bf58dd8d48988d1e0931735
367,Almería,Classijazz,Jazz Club,4bf58dd8d48988d1e7931735
368,Almería,Ático Ho,Cocktail Bar,4bf58dd8d48988d11e941735
369,Almería,Lamarca Lounge,Snack Place,4bf58dd8d48988d1c7941735
370,Almería,Cafeteria Plaza Central,Cafeteria,4bf58dd8d48988d128941735
371,Almería,Cafeteria Coimbra,Café,4bf58dd8d48988d16d941735
372,Almería,movilsmile.com,Electronics Store,4bf58dd8d48988d122951735
373,Almería,La Cocina de Piero,Italian Restaurant,4bf58dd8d48988d110941735
374,Almería,AFA Admin. de Fincas Almería,Office,4bf58dd8d48988d124941735
375,Almería,La Plaza de Día,Supermarket,52f2ab2ebcbc57f1066b8b46
376,Almería,Escuela Municipal de Música de Almería,Music Venue,4bf58dd8d48988d1e5931735
377,Almería,Fundación Cajamar-Las Mariposas,Event Space,4bf58dd8d48988d171941735
378,Almería,Cafe Purchena,Café,4bf58dd8d48988d16d941735
379,Almería,Kiosco barea,Coffee Shop,4bf58dd8d48988d1e0931735
380,Almería,Stylo Café,Snack Place,4bf58dd8d48988d1c7941735
381,Almería,El Alcazar,Spanish Restaurant,4bf58dd8d48988d150941735
382,Almería,Centro Veterinario Pta. Purchena,Veterinarian,4d954af4a243a5684765b473
383,Almería,J Gonzalez,Boutique,4bf58dd8d48988d104951735
384,Almería,La Droguería,Diner,4bf58dd8d48988d147941735
385,Almería,Asoc. Teteria Andalucia dos Orillas,Breakfast Spot,4bf58dd8d48988d143941735
386,Almería,Puticlub Candela,Strip Club,4bf58dd8d48988d1d6941735
387,Almería,Bico de Xeado,Ice Cream Shop,4bf58dd8d48988d1c9941735
388,Almería,Lila's Café,Coffee Shop,4bf58dd8d48988d1e0931735
389,Almería,Coimbra,Diner,4bf58dd8d48988d147941735
390,Almería,Pescaderia Vicente y Marian,Fish Market,4bf58dd8d48988d10e951735
391,Antakya,Simge Çelik Ltd. Şti.,Factory,4eb1bea83b7b6f98df247e06
392,Antakya,Bahçelievler Sitesi,Housing Development,4f2a210c4b9023bd5841ed28
393,Antakya,Cadde Park Cafe & Lounge,Café,4bf58dd8d48988d16d941735
394,Antakya,Hayalperest Cafe & Kahvaltı Bahçesi,Hookah Bar,4bf58dd8d48988d119941735
395,Antakya,Dikmece,Mountain,4eb1d4d54b900d56c88a45fc
396,Antakya,defne sağlık koleji,Medical School,4bf58dd8d48988d1b3941735
397,Antakya,yeşil ışık,General Travel,4bf58dd8d48988d1f6931735
398,Antakya,Mozaik Koleji,School,4bf58dd8d48988d13b941735
399,Antakya,Çınarsan Orman Ürünleri,Factory,4eb1bea83b7b6f98df247e06
400,Antakya,Tarçın Pati Auto,Auto Dealership,4eb1c1623b7b52c0e1adc2ec
401,Antakya,Antakya Mkü Yolu,General Travel,4bf58dd8d48988d1f6931735
402,Antakya,Hatay Karayollari,Capitol Building,4bf58dd8d48988d12a941735
403,Antakya,Uğur Dal Sağlık Koleji,High School,4bf58dd8d48988d13d941735
404,Antakya,M. Can Kızıltepe Tarım Ürünleri,Office,4bf58dd8d48988d124941735
405,Antakya,Korkmaz Apartman,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
406,Antakya,Birlik Gıda Ltd. Şti.,Factory,4eb1bea83b7b6f98df247e06
407,Antakya,A'S Oto Kiralama,Business Center,56aa371be4b08b9a8d573517
408,Antakya,simge market Ltd Sti Merkez Ofis,Tech Startup,4bf58dd8d48988d125941735
409,Antakya,İlsa Dış Ticaret Ltd. Şti.,Coworking Space,4bf58dd8d48988d174941735
410,Antakya,Kuyucak Mahallesi,Island,50aaa4314b90af0d42d5de10
411,Antakya,Antakya Ford Ovalı,Auto Garage,52f2ab2ebcbc57f1066b8b44
412,Antakya,Olğar Boya Atölyesi,Industrial Estate,56aa371be4b08b9a8d5734d7
413,Antakya,Sıkar Ticaret,Factory,4eb1bea83b7b6f98df247e06
414,Antakya,Sedef-San Narenciye Paketleme,Factory,4eb1bea83b7b6f98df247e06
415,Antakya,Sadık Efendi Öğrenci Yurdu 219,College Residence Hall,4bf58dd8d48988d1a3941735
416,Antakya,Alz Otomotiv,Auto Dealership,4eb1c1623b7b52c0e1adc2ec
417,Antakya,Hacıbey İthalat İhracat Ve Tic. L.T.D.,Business Center,56aa371be4b08b9a8d573517
418,Antakya,Akyol Plastik Sandık Fabrikası,Factory,4eb1bea83b7b6f98df247e06
419,Antakya,Şehrazat Tarım Ltd Şti,Storage Facility,4f04b1572fb6e1c99f3db0bf
420,Antakya,AVM,Shopping Mall,4bf58dd8d48988d1fd941735
421,Antakya,Sadık Efendi Öğrenci Yurdu,Office,4bf58dd8d48988d124941735
422,Antakya,Kadir Baba madencilik,Office,4bf58dd8d48988d124941735
423,Antakya,ilsa Dis tic.ltd.sti,Building,4bf58dd8d48988d130941735
424,Antakya,Bahçelievler Antakya,Assisted Living,5032891291d4c4b30a586d68
425,Antakya,bahçeli evler,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
426,Antakya,Heykel Dünyası,Art Gallery,4bf58dd8d48988d1e2931735
427,Antakya,Simya Kırtasiye,Bookstore,4bf58dd8d48988d114951735
428,Antakya,Aymer Elektrik,Electronics Store,4bf58dd8d48988d122951735
429,Antakya,kasapçl ğemmek cumğa,Steakhouse,4bf58dd8d48988d1cc941735
430,Antakya,Narin Agro - Antakya,Factory,4eb1bea83b7b6f98df247e06
431,Antalya,Autoexper Antalya,Auto Dealership,4eb1c1623b7b52c0e1adc2ec
432,Antalya,Çarşamba Pazarı,Farmers Market,4bf58dd8d48988d1fa941735
433,Antalya,Sigorta Kapali Pazar Pazari,Department Store,4bf58dd8d48988d1f6941735
434,Antalya,AUTOEXSPER OTO EKSPERTİZ,Auto Workshop,56aa371be4b08b9a8d5734d3
435,Antalya,Akdeniz Üniversitesi,University,4bf58dd8d48988d1ae941735
436,Antalya,Özcan Oto Yıkama,Island,50aaa4314b90af0d42d5de10
437,Antalya,Bauhaus,Ice Cream Shop,4bf58dd8d48988d1c9941735
438,Antalya,Luna Garden,Coffee Shop,4bf58dd8d48988d1e0931735
439,Antalya,cumhuriyet mahallesi muhtarlığı,Coworking Space,4bf58dd8d48988d174941735
440,Antalya,Dokuma,Other Great Outdoors,4bf58dd8d48988d162941735
441,Antalya,CarrefourSA Süper,Supermarket,52f2ab2ebcbc57f1066b8b46
442,Antalya,Antalya Pazarcılar Odası,Building,4bf58dd8d48988d130941735
443,Antalya,Işıldar Restaurant,Turkish Restaurant,4f04af1f2fb6e1c99f3db0bb
444,Antalya,Gümüş Restaurant,Restaurant,4bf58dd8d48988d1c4941735
445,Antalya,Sevgilinize.com,Bookstore,4bf58dd8d48988d114951735
446,Antalya,Yabancı Diller Yüksekokulu,Community College,4bf58dd8d48988d1a2941735
447,Antalya,Haci Karakasli Cami,Mosque,4bf58dd8d48988d138941735
448,Antalya,Robert’s Cafe Bistro & Restaurant,Coffee Shop,4bf58dd8d48988d1e0931735
449,Antalya,Hms Enerji̇ Elektri̇k,Business Center,56aa371be4b08b9a8d573517
450,Antalya,antalya dünya göz hastanesi Kepez,Eye Doctor,522e32fae4b09b556e370f19
451,Antalya,Pazar Pazarı,Market,50be8ee891d4fa8dcc7199a7
452,Antalya,ışıldar boru ltd şti,Factory,4eb1bea83b7b6f98df247e06
453,Antalya,kardesler cafe,Cafeteria,4bf58dd8d48988d128941735
454,Antalya,Dnz Oto Yıkama Ve Kuaför,Car Wash,4f04ae1f2fb6e1c99f3db0ba
455,Antalya,carşamba pazari donerci,Doner Restaurant,5283c7b4e4b094cb91ec88d8
456,Antalya,İkram Pide Fırın,Bakery,4bf58dd8d48988d16a941735
457,Antalya,Elmas Reklam Matbaa,Business Center,56aa371be4b08b9a8d573517
458,Antalya,HMZ HIRDAVAT 🛠,Hardware Store,4bf58dd8d48988d112951735
459,Antalya,Antalya Orman Bölge Müdürlüğü Spor Tesisleri,Soccer Field,4cce455aebf7b749d5e191f5
460,Antalya,Orman Spor Tesisleri,Soccer Field,4cce455aebf7b749d5e191f5
461,Antalya,Hacî Mustafa Karakaşlı Camii,Housing Development,4f2a210c4b9023bd5841ed28
462,Antalya,Muratpasa Belediyesi Asevi,Restaurant,4bf58dd8d48988d1c4941735
463,Antalya,Antalya Semt Pazarcılar Odası,Market,50be8ee891d4fa8dcc7199a7
464,Antalya,Açık Otomotiv,Automotive Shop,4bf58dd8d48988d124951735
465,Antalya,MAksis Bilgi Teknolojileri,Business Center,56aa371be4b08b9a8d573517
466,Antalya,Zersan Asansör,Business Center,56aa371be4b08b9a8d573517
467,Antalya,Garanti ATM,ATM,52f2ab2ebcbc57f1066b8b56
468,Antalya,Antalya Migros AVM,Shopping Mall,4bf58dd8d48988d1fd941735
469,Antalya,pegasus evleri,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
470,Antalya,Mirage,Arcade,4bf58dd8d48988d1e1931735
471,Apeldoorn,Begraafplaats Heidehof,Cemetery,4bf58dd8d48988d15c941735
472,Apeldoorn,Crematorium Heidehof,Cemetery,4bf58dd8d48988d15c941735
473,Apeldoorn,'t Pannekoekhuis,Restaurant,4bf58dd8d48988d1c4941735
474,Apeldoorn,"Scoutingvereniging ""De Ugchelse Woudlopers""",Campground,4bf58dd8d48988d1e4941735
475,Apeldoorn,Ugchelen,Resort,4bf58dd8d48988d12f951735
476,Apeldoorn,Shell Express,Gas Station,4bf58dd8d48988d113951735
477,Apeldoorn,Albert Heijn,Supermarket,52f2ab2ebcbc57f1066b8b46
478,Apeldoorn,Basisschool De Steenbeek,Elementary School,4f4533804b9074f6e4fb0105
479,Apeldoorn,Peuterspeelzaal Stap voor stap,Preschool,52e81612bcbc57f1066b7a45
480,Apeldoorn,Het Houthuus,Furniture / Home Store,4bf58dd8d48988d1f8941735
481,Apeldoorn,Ugchels Vishuis,Fish Market,4bf58dd8d48988d10e951735
482,Apeldoorn,Speelveld Wijenburg,Field,4bf58dd8d48988d15f941735
483,Apeldoorn,Traiteur De Cantharel,Organic Grocery,52f2ab2ebcbc57f1066b8b45
484,Apeldoorn,Huisartsenpraktijk Oosting - Flenter,Doctor's Office,4bf58dd8d48988d177941735
485,Apeldoorn,Ab Mulder Mobiliteit,Auto Garage,52f2ab2ebcbc57f1066b8b44
486,Apeldoorn,Gymzaal Angerenstein,Gym,4bf58dd8d48988d176941735
487,Apeldoorn,Verzorgingsplaats Bruggelen,Rest Area,4d954b16a243a5684b65b473
488,Apeldoorn,Emoe's Place,Farm,4bf58dd8d48988d15b941735
489,Apeldoorn,Ah Milieupark Ugchelen,Waste Facility,58daa1558bbb0b01f18ec1ac
490,Apeldoorn,Touwladder,School,4bf58dd8d48988d13b941735
491,Apeldoorn,VV Albatross,Soccer Field,4cce455aebf7b749d5e191f5
492,Apeldoorn,Freddy's Bar,Bar,4bf58dd8d48988d116941735
493,Apeldoorn,Gemeentecentrum De Duiker,Convention Center,4bf58dd8d48988d1ff931735
494,Apeldoorn,De Hamermolen,Meeting Room,4bf58dd8d48988d100941735
495,Apeldoorn,Hoog Buurloseweg,Building,4bf58dd8d48988d130941735
496,Arad,"Universitatea ""Aurel Vlaicu""",University,4bf58dd8d48988d1ae941735
497,Arad,Parcul Mihai Eminescu,Park,4bf58dd8d48988d163941735
498,Arad,Direcţia Generalã a Finanţelor Publice Arad,Government Building,4bf58dd8d48988d126941735
499,Arad,Primaria Arad,City Hall,4bf58dd8d48988d129941735
500,Arad,Platou Primărie Arad,Plaza,4bf58dd8d48988d164941735
501,Arad,Filarmonica Arad,Concert Hall,5032792091d4c4b30a586d5c
502,Arad,Palatul Cenad,Historic Site,4deefb944765f83613cdba6e
503,Arad,McDonald's,Fast Food Restaurant,4bf58dd8d48988d16e941735
504,Arad,Muzeul Arad,History Museum,4bf58dd8d48988d190941735
505,Arad,"Colegiul Național ""Elena Ghiba Birta""",High School,4bf58dd8d48988d13d941735
506,Arad,Primăria Municipiului Arad,City Hall,4bf58dd8d48988d129941735
507,Arad,Ag. Naţională De Administrare Fiscala,Building,4bf58dd8d48988d130941735
508,Arad,Instituţia Prefectului Judeţului Arad,Government Building,4bf58dd8d48988d126941735
509,Arad,Rectorat - Universitatea Aurel Vlaicu,College Administrative Building,4bf58dd8d48988d197941735
510,Arad,Continental Forum,Hotel,4bf58dd8d48988d1fa931735
511,Arad,Palatul Copiilor,Arts & Entertainment,4d4b7104d754a06370d81259
512,Arad,Flex - Strandul Neptun,Beer Garden,4bf58dd8d48988d117941735
513,Arad,Festivalul Vinului,Winery,4bf58dd8d48988d14b941735
514,Arad,Boeme,Lounge,4bf58dd8d48988d121941735
515,Arad,Motivi Atrium,Women's Store,4bf58dd8d48988d108951735
516,Arad,Muzeu Arad,Science Museum,4bf58dd8d48988d191941735
517,Arad,Banca Transilvania,Bank,4bf58dd8d48988d10a951735
518,Arad,Restaurant Mondo,Restaurant,4bf58dd8d48988d1c4941735
519,Arad,Best Western Hotel Central,Hotel,4bf58dd8d48988d1fa931735
520,Arad,Foto Studio Enigma,Photography Lab,4eb1bdde3b7b55596b4a7490
521,Arad,Vegetaria,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735
522,Arad,City Square,Clothing Store,4bf58dd8d48988d103951735
523,Arad,Grand Bulevard,Nightclub,4bf58dd8d48988d11f941735
524,Arad,Belvedere,Café,4bf58dd8d48988d16d941735
525,Arad,Vegateria,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735
526,Arad,ANEVAR Arad,Coworking Space,4bf58dd8d48988d174941735
527,Arad,Patiseria SPECIAL,Bakery,4bf58dd8d48988d16a941735
528,Arad,Apetit Bistro,Bistro,52e81612bcbc57f1066b79f1
529,Arad,Il padrino,Italian Restaurant,4bf58dd8d48988d110941735
530,Arad,Restaurant Panoramic - Continental Forum,Restaurant,4bf58dd8d48988d1c4941735
531,Arad,Dai banu treci podu,Bridge,4bf58dd8d48988d1df941735
532,Arkhangelsk,Почта России 163046,Post Office,4bf58dd8d48988d172941735
533,Arkhangelsk,cofee like,Breakfast Spot,4bf58dd8d48988d143941735
534,Arkhangelsk,"Мтс в ТРЦ ""Титан Арена""",Mobile Phone Shop,4f04afc02fb6e1c99f3db0bc
535,Arkhangelsk,Детский сад № 119 «Поморочка»,Nursery School,4f4533814b9074f6e4fb0107
536,Arkhangelsk,Суши Шоп,Sushi Restaurant,4bf58dd8d48988d1d2941735
537,Arkhangelsk,Coffee Like,Coffee Shop,4bf58dd8d48988d1e0931735
538,Arkhangelsk,pizza&bar,Pizza Place,4bf58dd8d48988d1ca941735
539,Arkhangelsk,reebok,Miscellaneous Shop,4bf58dd8d48988d1ff941735
540,Arkhangelsk,ТРЦ «Титан-Арена»,Shopping Mall,4bf58dd8d48988d1fd941735
541,Arkhangelsk,Spar,Grocery Store,4bf58dd8d48988d118951735
542,Arkhangelsk,Мираж Синема,Multiplex,4bf58dd8d48988d180941735
543,Arkhangelsk,Фудкорт,Food Court,4bf58dd8d48988d120951735
544,Arkhangelsk,Coffee Like,Coffee Shop,4bf58dd8d48988d1e0931735
545,Arkhangelsk,Соль&Перец,Restaurant,4bf58dd8d48988d1c4941735
546,Arkhangelsk,Star foods,Burger Joint,4bf58dd8d48988d16c941735
547,Arkhangelsk,Шантэль,Salon / Barbershop,4bf58dd8d48988d110951735
548,Arkhangelsk,трдельник,Bakery,4bf58dd8d48988d16a941735
549,Arkhangelsk,связной store,Mobile Phone Shop,4f04afc02fb6e1c99f3db0bc
550,Arkhangelsk,Магазин 220 Вольт,Hardware Store,4bf58dd8d48988d112951735
551,Arkhangelsk,Мартиника,Candy Store,4bf58dd8d48988d117951735
552,Arkhangelsk,Множество,Souvenir Shop,52f2ab2ebcbc57f1066b8b1b
553,Arkhangelsk,Детский мир,Big Box Store,52f2ab2ebcbc57f1066b8b42
554,Arkhangelsk,Каток,Skating Rink,4bf58dd8d48988d168941735
555,Arkhangelsk,McDonald's,Fast Food Restaurant,4bf58dd8d48988d16e941735
556,Arkhangelsk,Богатырь,Miscellaneous Shop,4bf58dd8d48988d1ff941735
557,Arkhangelsk,Kfc,Fast Food Restaurant,4bf58dd8d48988d16e941735
558,Arkhangelsk,H&M,Clothing Store,4bf58dd8d48988d103951735
559,Arkhangelsk,Спортмастер,Sporting Goods Shop,4bf58dd8d48988d1f2941735
560,Arkhangelsk,Кензо,Asian Restaurant,4bf58dd8d48988d142941735
561,Arkhangelsk,Iris,Coffee Shop,4bf58dd8d48988d1e0931735
562,Arkhangelsk,Цветы Cash&Carry,Flower Shop,4bf58dd8d48988d11b951735
563,Arkhangelsk,Бургер кинг,American Restaurant,4bf58dd8d48988d14e941735
564,Arkhangelsk,Ювелир,Jewelry Store,4bf58dd8d48988d111951735
565,Arkhangelsk,O'stin,Clothing Store,4bf58dd8d48988d103951735
566,Arkhangelsk,"Детская парикмахерская ""Воображуля""",Health & Beauty Service,54541900498ea6ccd0202697
